Name,Description,Section,Parent Task,Seção do Manual
3.1. Funil de Vendas Mapeado com Etapas e Critérios de Avanço,"TAREFA MACRO
Mapear e documentar o funil de vendas da empresa com etapas claramente definidas, critérios objetivos de entrada e saída em cada estágio, atividades esperadas do vendedor e tempo médio de permanência por etapa. O resultado é um funil que funciona como trilho: qualquer oportunidade que entra percorre um caminho conhecido, com regras claras sobre quando avança, quando trava e quando deve ser descartada.

LÓGICA E IMPORTÂNCIA
Sem um funil mapeado, cada vendedor conduz suas oportunidades da forma que achar melhor. Um coloca o lead como ""em andamento"" desde o primeiro contato até o fechamento. Outro cria etapas próprias que ninguém mais entende. O gestor olha para o pipeline e não consegue distinguir uma oportunidade quente de uma que está parada há 45 dias sem movimento real. O problema vai além da falta de organização. Sem etapas com critérios claros, o forecast é impossível. Não há como prever receita futura quando ninguém sabe o que cada etapa do funil significa ou qual é a taxa de conversão entre elas. A liderança opera no escuro, tomando decisões sobre metas e recursos sem base de dados confiável. Um funil bem mapeado resolve isso ao criar uma linguagem comum entre todos os membros do time. Quando o gestor pergunta quantas oportunidades estão em proposta, sabe exatamente o que esse número representa: leads que passaram por uma reunião de descoberta, tiveram necessidade confirmada e receberam uma proposta formal. Não leads que o vendedor acha que podem virar proposta em algum momento. Essa tarefa abre a Seção 3 porque toda a execução de vendas se apoia na estrutura do funil. O playbook comercial (tarefa 3.3), o CRM como sistema central (tarefa 3.4) e o pipeline monitorado (tarefa 3.5) dependem diretamente das etapas e critérios definidos aqui. O funil mapeado também é a base para calcular taxas de conversão por etapa (tarefa 3.11) e ciclo de venda médio (tarefa 3.12).

REQUISITOS
- Processo de qualificação documentado (tarefa 2.4 concluída). - CRM ativo com possibilidade de configurar etapas personalizadas. - Liderança comercial disponível para validar as etapas junto ao time de vendas. - Histórico mínimo de negócios fechados para estimar tempo médio por etapa.

VALIDAÇÃO
- O funil tem entre cinco e sete etapas com nomes claros e autoexplicativos? - Cada etapa tem critério de entrada e critério de saída documentados? - As atividades esperadas do vendedor estão definidas para cada etapa? - O tempo médio de permanência está estimado para cada etapa com base em dados históricos? - O critério de descarte por inatividade está definido para cada etapa? - As etapas estão configuradas no CRM com campos obrigatórios de avanço? - As taxas de conversão históricas entre etapas estão calculadas como linha de base?

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial ou sócio responsável pelas vendas. Empresa média: Gerente de Vendas ou Coordenador Comercial. Empresa grande: Head de Vendas ou Sales Manager com suporte de Sales Enablement.",Seção 3: Execução da Venda,,Seção 3: Execução da Venda
3.1.1 Mapeie o processo real de vendas antes de definir as etapas formais.,"Mapeie o processo real de vendas antes de definir as etapas formais. Pergunte aos vendedores como uma oportunidade típica evolui desde o primeiro contato até o fechamento. Identifique os momentos em que o lead toma uma decisão, o vendedor realiza uma ação crítica ou a relação entre as partes muda de natureza. Esses são os pontos de transição naturais que devem virar etapas do funil.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial ou sócio responsável pelas vendas. Empresa média: Gerente de Vendas ou Coordenador Comercial. Empresa grande: Head de Vendas ou Sales Manager com suporte de Sales Enablement.",Seção 3: Execução da Venda,3.1. Funil de Vendas Mapeado com Etapas e Critérios de Avanço,Seção 3: Execução da Venda
3.1.2 Defina entre cinco e sete etapas para o funil.,"Defina entre cinco e sete etapas para o funil. Funis com menos etapas perdem granularidade e dificultam o diagnóstico de gargalos. Funis com mais de sete etapas se tornam burocráticos e o time deixa de atualizar. Um exemplo de estrutura adequada para a maioria das empresas: Prospecção, Qualificação, Reunião de Descoberta, Proposta Enviada, Negociação, Fechamento.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial ou sócio responsável pelas vendas. Empresa média: Gerente de Vendas ou Coordenador Comercial. Empresa grande: Head de Vendas ou Sales Manager com suporte de Sales Enablement.",Seção 3: Execução da Venda,3.1. Funil de Vendas Mapeado com Etapas e Critérios de Avanço,Seção 3: Execução da Venda
"3.1.3 Para cada etapa, documente quatro elementos.","Para cada etapa, documente quatro elementos. O critério de entrada: o que precisa ser verdadeiro para o lead ser movido para essa etapa. O critério de saída: o que precisa acontecer para o lead avançar para a próxima etapa. As atividades esperadas: o que o vendedor deve fazer enquanto o lead está nessa etapa. O tempo médio de permanência: quantos dias uma oportunidade costuma ficar nessa etapa antes de avançar ou ser descartada.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial ou sócio responsável pelas vendas. Empresa média: Gerente de Vendas ou Coordenador Comercial. Empresa grande: Head de Vendas ou Sales Manager com suporte de Sales Enablement.",Seção 3: Execução da Venda,3.1. Funil de Vendas Mapeado com Etapas e Critérios de Avanço,Seção 3: Execução da Venda
3.1.4 Defina o critério de descarte para cada etapa.,"Defina o critério de descarte para cada etapa. Toda etapa deve ter um limite de tempo após o qual, se não houver avanço, a oportunidade é marcada como perdida ou pausada. Esse critério evita que o pipeline acumule oportunidades zumbis que distorcem o forecast.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial ou sócio responsável pelas vendas. Empresa média: Gerente de Vendas ou Coordenador Comercial. Empresa grande: Head de Vendas ou Sales Manager com suporte de Sales Enablement.",Seção 3: Execução da Venda,3.1. Funil de Vendas Mapeado com Etapas e Critérios de Avanço,Seção 3: Execução da Venda
3.1.5 Configure as etapas no CRM com os critérios documentados.,"Configure as etapas no CRM com os critérios documentados. Cada etapa deve ter um nome claro, campos obrigatórios de preenchimento para avanço e, quando possível, alertas automáticos para oportunidades que ultrapassarem o tempo médio de permanência sem movimento.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial ou sócio responsável pelas vendas. Empresa média: Gerente de Vendas ou Coordenador Comercial. Empresa grande: Head de Vendas ou Sales Manager com suporte de Sales Enablement.",Seção 3: Execução da Venda,3.1. Funil de Vendas Mapeado com Etapas e Critérios de Avanço,Seção 3: Execução da Venda
3.1.6 Revise o funil com o time comercial antes de colocar em produção.,"Revise o funil com o time comercial antes de colocar em produção. Apresente as etapas, explique os critérios e peça que cada vendedor encaixe suas oportunidades atuais na nova estrutura. Esse exercício revela inconsistências no mapeamento e gera adesão do time por envolvimento no processo.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial ou sócio responsável pelas vendas. Empresa média: Gerente de Vendas ou Coordenador Comercial. Empresa grande: Head de Vendas ou Sales Manager com suporte de Sales Enablement.",Seção 3: Execução da Venda,3.1. Funil de Vendas Mapeado com Etapas e Critérios de Avanço,Seção 3: Execução da Venda
3.1.7 Calcule as taxas de conversão históricas entre etapas com base nos negócios dos últimos seis meses.,"Calcule as taxas de conversão históricas entre etapas com base nos negócios dos últimos seis meses. Esses números são a linha de base para medir a evolução do funil ao longo do tempo e identificar onde as oportunidades se perdem com mais frequência.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial ou sócio responsável pelas vendas. Empresa média: Gerente de Vendas ou Coordenador Comercial. Empresa grande: Head de Vendas ou Sales Manager com suporte de Sales Enablement.",Seção 3: Execução da Venda,3.1. Funil de Vendas Mapeado com Etapas e Critérios de Avanço,Seção 3: Execução da Venda
3.2. Metodologia de Vendas Adotada e Treinada,"TAREFA MACRO
Escolher, documentar e treinar uma metodologia de vendas que oriente como o time descobre necessidades, apresenta valor e conduz negociações. A metodologia escolhida deve ser compatível com o modelo de venda da empresa, ensinável para qualquer novo vendedor e aplicada de forma consistente por todo o time, eliminando a dependência de talento individual como principal fator de conversão.

LÓGICA E IMPORTÂNCIA
Times comerciais sem metodologia definida vendem da forma que cada vendedor aprendeu ao longo da carreira. O resultado é uma operação onde o melhor vendedor fecha bem, o mediano fecha às vezes e o novo fecha pouco até descobrir seu próprio jeito. A empresa fica refém de pessoas específicas e não consegue escalar porque não há processo replicável para ensinar. A frase mais comum nesse cenário é: ""Fulano é um vendedor nato."" O problema é que natos não se multiplicam. Metodologia sim. Quando a empresa define como vender, o talento individual continua sendo um diferencial, mas deixa de ser o único fator que explica o resultado. Um vendedor mediano com boa metodologia supera consistentemente um vendedor talentoso sem processo. Cada metodologia resolve um problema diferente. O SPIN Selling é construído em torno de perguntas: Situação, Problema, Implicação e Necessidade de Solução. É eficaz para vendas consultivas onde o cliente ainda não tem clareza sobre o tamanho do problema que enfrenta. O Challenger Sale parte do princípio de que o vendedor deve ensinar o cliente a ver seu problema de forma diferente, desafiar suas premissas e personalizar o discurso para o perfil de cada decisor. É indicado para vendas complexas onde o cliente acredita que já sabe o que precisa. O Sandler se estrutura em torno de qualificação rigorosa e contrato de expectativas: o vendedor não persegue quem não quer ser perseguido e investe tempo apenas em quem demonstra comprometimento real com o processo. É eficaz para empresas que perdem tempo com leads que somem após a proposta. O Solution Selling conecta as capacidades da solução diretamente às dores identificadas no cliente, construindo o discurso de valor a partir do problema e não do produto. É indicado para empresas com portfólio complexo que precisa ser traduzido em benefícios práticos para cada perfil de cliente. Essa tarefa se apoia no funil mapeado (tarefa 3.1) e alimenta diretamente o playbook comercial (tarefa 3.3). A metodologia escolhida define a estrutura das perguntas de descoberta, o roteiro de apresentação de valor e a abordagem de negociação que serão documentados no playbook.

REQUISITOS
- Funil de vendas mapeado com etapas e critérios de avanço definidos (tarefa 3.1 concluída). - ICP e personas operacionalizados (tarefa 2.1 concluída). - Clareza sobre o modelo de venda predominante: consultivo, transacional ou complexo. - Liderança comercial disponível para conduzir o treinamento ou contratar facilitador externo.

VALIDAÇÃO
- A metodologia foi escolhida com justificativa alinhada ao modelo de venda da empresa? - Os princípios da metodologia foram traduzidos para o contexto real do produto e do cliente? - O roteiro de descoberta baseado na metodologia está documentado com perguntas adaptadas ao ICP? - A estrutura de apresentação de valor está definida com base na metodologia escolhida? - O tratamento das principais objeções está documentado conforme a abordagem da metodologia? - O treinamento inicial foi realizado com teoria, exemplos práticos e role-plays? - Existe cadência de reforço mensal com coaching baseado em situações reais?

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial ou sócio responsável pelas vendas. Empresa média: Gerente de Vendas ou Coordenador Comercial. Empresa grande: Head de Vendas ou Sales Manager com suporte de Sales Enablement.",Seção 3: Execução da Venda,,Seção 3: Execução da Venda
3.2.1 Caracterize o modelo de venda da empresa antes de escolher a metodologia.,"Caracterize o modelo de venda da empresa antes de escolher a metodologia. Responda: o cliente costuma chegar com o problema definido ou precisa ser ajudado a enxergá-lo? O ciclo de venda é curto e direto ou longo com múltiplos decisores? A solução é simples de explicar ou exige mapeamento de dores para justificar o valor? As respostas definem qual metodologia tem maior aderência ao contexto real da operação.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial ou sócio responsável pelas vendas. Empresa média: Gerente de Vendas ou Coordenador Comercial. Empresa grande: Head de Vendas ou Sales Manager com suporte de Sales Enablement.",Seção 3: Execução da Venda,3.2. Metodologia de Vendas Adotada e Treinada,Seção 3: Execução da Venda
